Date,Close,High,Low,Open,Volume,symbol
2024-10-18,6.110000133514404,6.210000038146973,5.961999893188477,6.110000133514404,438900,BKSY
2024-10-21,6.409999847412109,6.599999904632568,6.0,6.070000171661377,848800,BKSY
2024-10-22,6.340000152587891,6.619999885559082,6.119999885559082,6.409999847412109,741300,BKSY
2024-10-23,6.119999885559082,6.440000057220459,6.010000228881836,6.349999904632568,644500,BKSY
2024-10-24,6.489999771118164,6.570000171661377,6.058000087738037,6.179999828338623,1287600,BKSY
2024-10-25,6.369999885559082,6.809000015258789,6.310999870300293,6.619999885559082,703500,BKSY
2024-10-28,6.889999866485596,6.954999923706055,6.409999847412109,6.480000019073486,953200,BKSY
2024-10-29,7.139999866485596,7.300000190734863,6.800000190734863,6.889999866485596,1913600,BKSY
2024-10-30,6.820000171661377,7.300000190734863,6.769999980926514,7.269999980926514,919200,BKSY
2024-10-31,6.320000171661377,6.860000133514404,6.25,6.800000190734863,864900,BKSY
2024-11-01,6.889999866485596,7.170000076293945,6.420000076293945,6.420000076293945,1017500,BKSY
2024-11-04,6.869999885559082,7.230000019073486,6.71999979019165,6.909999847412109,783600,BKSY
2024-11-05,7.199999809265137,7.28000020980835,6.75,6.860000133514404,702000,BKSY
2024-11-06,7.570000171661377,7.619999885559082,7.179999828338623,7.449999809265137,1048000,BKSY
2024-11-07,7.650000095367432,7.699999809265137,6.800000190734863,7.150000095367432,1700900,BKSY
2024-11-08,8.050000190734863,8.151000022888184,7.5,7.659999847412109,1057300,BKSY
2024-11-11,7.579999923706055,8.34000015258789,7.300000190734863,8.3100004196167,1405200,BKSY
2024-11-12,7.090000152587891,7.650000095367432,6.940000057220459,7.489999771118164,972000,BKSY
2024-11-13,7.400000095367432,7.889999866485596,7.139999866485596,7.260000228881836,1172500,BKSY
2024-11-14,8.75,9.300000190734863,7.5879998207092285,7.639999866485596,3175500,BKSY
2024-11-15,8.420000076293945,8.951000213623047,8.15999984741211,8.789999961853027,1152600,BKSY
2024-11-18,9.050000190734863,9.479999542236328,8.550000190734863,8.649999618530273,883700,BKSY
2024-11-19,9.600000381469727,9.829999923706055,9.0,9.100000381469727,928900,BKSY
2024-11-20,9.720000267028809,9.720000267028809,9.199999809265137,9.6899995803833,595800,BKSY
2024-11-21,10.670000076293945,10.890000343322754,9.449999809265137,9.800000190734863,1517700,BKSY
2024-11-22,11.029999732971191,11.682000160217285,10.34000015258789,10.729999542236328,1646500,BKSY
2024-11-25,11.369999885559082,11.864999771118164,11.079999923706055,11.300000190734863,1085300,BKSY
2024-11-26,10.770000457763672,11.539999961853027,10.619999885559082,11.350000381469727,892700,BKSY
2024-11-27,10.949999809265137,11.130000114440918,10.350000381469727,10.869999885559082,674300,BKSY
2024-11-29,11.680000305175781,12.229999542236328,11.289999961853027,11.470000267028809,772500,BKSY
2024-12-02,11.710000038146973,12.505000114440918,11.300000190734863,12.25,964200,BKSY
2024-12-03,10.609999656677246,11.65999984741211,10.210000038146973,11.630000114440918,1382600,BKSY
2024-12-04,11.069999694824219,11.229999542236328,10.529999732971191,10.770000457763672,1018900,BKSY
2024-12-05,10.270000457763672,11.34000015258789,10.060999870300293,10.949999809265137,990300,BKSY
2024-12-06,10.760000228881836,11.199999809265137,10.420000076293945,10.510000228881836,684100,BKSY
2024-12-09,10.989999771118164,11.75,10.800000190734863,11.0,847800,BKSY
2024-12-10,10.680000305175781,11.380000114440918,10.545000076293945,11.020000457763672,583300,BKSY
2024-12-11,11.109999656677246,11.300000190734863,10.161999702453613,10.779999732971191,804800,BKSY
2024-12-12,10.539999961853027,11.170000076293945,10.399999618530273,11.039999961853027,539500,BKSY
2024-12-13,10.510000228881836,10.75,10.260000228881836,10.529999732971191,446500,BKSY
2024-12-16,12.140000343322754,12.279000282287598,10.350000381469727,10.510000228881836,1508900,BKSY
2024-12-17,12.180000305175781,12.489999771118164,11.350000381469727,12.279999732971191,941800,BKSY
2024-12-18,10.460000038146973,12.439000129699707,10.385000228881836,12.149999618530273,1269100,BKSY
2024-12-19,10.5,10.989999771118164,10.229999542236328,10.760000228881836,1099200,BKSY
2024-12-20,10.670000076293945,11.029999732971191,9.800000190734863,10.119999885559082,3131300,BKSY
2024-12-23,10.369999885559082,10.699999809265137,10.199999809265137,10.670000076293945,630800,BKSY
2024-12-24,10.979999542236328,11.170000076293945,10.350000381469727,10.489999771118164,466800,BKSY
2024-12-26,11.640000343322754,11.670000076293945,10.781000137329102,10.899999618530273,658800,BKSY
2024-12-27,11.260000228881836,11.635000228881836,10.630000114440918,11.449999809265137,697800,BKSY
2024-12-30,11.039999961853027,11.229999542236328,10.640000343322754,11.050000190734863,699600,BKSY
2024-12-31,10.789999961853027,11.4399995803833,10.710000038146973,11.25,1058200,BKSY
2025-01-02,10.6899995803833,11.109999656677246,10.270000457763672,10.8100004196167,763800,BKSY
2025-01-03,11.869999885559082,12.010000228881836,10.649999618530273,10.819999694824219,1209900,BKSY
2025-01-06,11.859999656677246,12.640000343322754,11.720000267028809,12.170000076293945,1200100,BKSY
2025-01-07,11.109999656677246,12.109999656677246,10.979999542236328,11.6899995803833,615500,BKSY
2025-01-08,10.130000114440918,10.979999542236328,10.0,10.75,994500,BKSY
2025-01-10,9.770000457763672,10.199999809265137,9.359999656677246,10.199999809265137,963500,BKSY
2025-01-13,9.550000190734863,9.779999732971191,9.3100004196167,9.600000381469727,690500,BKSY
2025-01-14,9.600000381469727,9.989999771118164,9.329999923706055,9.75,677300,BKSY
2025-01-15,9.930000305175781,10.359999656677246,9.84000015258789,9.970000267028809,549500,BKSY
2025-01-16,10.449999809265137,10.760000228881836,9.8100004196167,10.050000190734863,1021600,BKSY
2025-01-17,11.729999542236328,11.920000076293945,10.210000038146973,10.65999984741211,1699000,BKSY
2025-01-21,12.09000015258789,12.598999977111816,11.550000190734863,12.34000015258789,2247300,BKSY
2025-01-22,11.6899995803833,12.300000190734863,11.5600004196167,12.119999885559082,1393900,BKSY
2025-01-23,11.9399995803833,12.65999984741211,11.359999656677246,11.619999885559082,1923000,BKSY
2025-01-24,14.960000038146973,15.25,12.21500015258789,12.390000343322754,4252700,BKSY
2025-01-27,13.15999984741211,14.395000457763672,13.0600004196167,14.09000015258789,1895900,BKSY
2025-01-28,14.020000457763672,17.389999389648438,13.760000228881836,15.8100004196167,7991900,BKSY
2025-01-29,13.420000076293945,14.449999809265137,12.920000076293945,14.09000015258789,1472200,BKSY
2025-01-30,13.569999694824219,14.479999542236328,13.449999809265137,13.710000038146973,966300,BKSY
2025-01-31,14.989999771118164,15.800000190734863,13.6899995803833,13.789999961853027,1888100,BKSY
2025-02-03,15.1899995803833,15.600000381469727,14.199999809265137,14.300000190734863,1282100,BKSY
2025-02-04,17.700000762939453,18.299999237060547,15.9399995803833,15.9399995803833,2981400,BKSY
2025-02-05,17.65999984741211,18.329999923706055,17.125999450683594,17.780000686645508,1524200,BKSY
2025-02-06,16.639999389648438,17.940000534057617,16.559999465942383,17.799999237060547,1176600,BKSY
2025-02-07,16.5,17.31999969482422,16.290000915527344,16.790000915527344,871700,BKSY
2025-02-10,17.540000915527344,17.874000549316406,16.739999771118164,16.770000457763672,971000,BKSY
2025-02-11,17.31999969482422,18.0,17.159000396728516,17.600000381469727,1159200,BKSY
2025-02-12,16.360000610351562,16.97100067138672,15.75,16.68000030517578,1302100,BKSY
2025-02-13,17.760000228881836,18.100000381469727,16.520000457763672,17.56999969482422,1512600,BKSY
2025-02-14,16.829999923706055,18.0,16.579999923706055,17.770000457763672,1041900,BKSY
2025-02-18,18.850000381469727,20.5,17.1200008392334,17.5,4116200,BKSY
2025-02-19,19.959999084472656,21.920000076293945,19.610000610351562,20.489999771118164,4322000,BKSY
2025-02-20,18.309999465942383,19.940000534057617,17.60099983215332,19.770000457763672,2298700,BKSY
2025-02-21,16.68000030517578,19.299999237060547,16.670000076293945,18.860000610351562,1987500,BKSY
2025-02-24,15.029999732971191,16.915000915527344,14.65999984741211,16.850000381469727,2246800,BKSY
2025-02-25,14.6899995803833,15.579999923706055,14.0600004196167,15.100000381469727,1904300,BKSY
2025-02-26,14.90999984741211,15.935999870300293,14.880000114440918,15.140000343322754,1350200,BKSY
2025-02-27,14.470000267028809,15.5,14.395000457763672,15.199999809265137,1259900,BKSY
2025-02-28,14.470000267028809,14.75,13.479999542236328,14.0,1667300,BKSY
2025-03-03,12.90999984741211,14.970000267028809,12.609999656677246,14.739999771118164,1858500,BKSY
2025-03-04,12.630000114440918,13.199999809265137,11.91100025177002,12.329999923706055,2148500,BKSY
2025-03-05,13.199999809265137,13.548999786376953,12.361000061035156,12.859999656677246,2322700,BKSY
2025-03-06,10.010000228881836,11.369999885559082,9.779999732971191,10.050000190734863,3873500,BKSY
2025-03-07,9.859999656677246,10.15999984741211,9.5,9.859999656677246,1751900,BKSY
2025-03-10,9.229999542236328,9.34000015258789,8.819999694824219,9.015000343322754,1990000,BKSY
2025-03-11,9.09000015258789,9.600000381469727,8.710000038146973,9.279999732971191,1536800,BKSY
2025-03-12,9.239999771118164,9.970000267028809,8.755999565124512,9.600000381469727,1541100,BKSY
2025-03-13,8.800000190734863,9.300000190734863,8.5600004196167,9.270000457763672,938100,BKSY
2025-03-14,9.079999923706055,9.260000228881836,8.720000267028809,9.25,1267300,BKSY
2025-03-17,9.359999656677246,9.489999771118164,8.960000038146973,9.119999885559082,828600,BKSY
2025-03-18,8.609999656677246,9.3100004196167,8.520000457763672,9.149999618530273,1161200,BKSY
2025-03-19,8.970000267028809,9.1899995803833,8.649999618530273,8.680000305175781,740200,BKSY
2025-03-20,8.760000228881836,9.15999984741211,8.670000076293945,8.6899995803833,570100,BKSY
2025-03-21,8.710000038146973,8.8100004196167,8.300000190734863,8.489999771118164,866100,BKSY
2025-03-24,9.279999732971191,9.34000015258789,8.800000190734863,8.90999984741211,1000400,BKSY
2025-03-25,9.520000457763672,9.670000076293945,9.079999923706055,9.385000228881836,865000,BKSY
2025-03-26,9.180000305175781,9.789999961853027,9.079999923706055,9.609999656677246,932500,BKSY
2025-03-27,8.579999923706055,9.095000267028809,8.539999961853027,9.010000228881836,792100,BKSY
2025-03-28,7.909999847412109,8.557999610900879,7.815000057220459,8.5,1780300,BKSY
2025-03-31,7.730000019073486,7.820000171661377,7.380000114440918,7.579999923706055,1061700,BKSY
2025-04-01,7.730000019073486,7.820000171661377,7.289999961853027,7.739999771118164,717100,BKSY
2025-04-02,8.0600004196167,8.270000457763672,7.420000076293945,7.449999809265137,653300,BKSY
2025-04-03,7.309999942779541,7.519999980926514,7.190000057220459,7.28000020980835,857000,BKSY
2025-04-04,6.809999942779541,7.0,6.150000095367432,6.96999979019165,1336200,BKSY
2025-04-07,7.090000152587891,7.539999961853027,6.150000095367432,6.320000171661377,855800,BKSY
2025-04-08,6.909999847412109,7.742000102996826,6.730000019073486,7.630000114440918,937300,BKSY
2025-04-09,7.809999942779541,8.170000076293945,6.590000152587891,6.78000020980835,1434300,BKSY
2025-04-10,7.539999961853027,7.876999855041504,7.230000019073486,7.789999961853027,795000,BKSY
2025-04-11,7.630000114440918,7.74399995803833,7.300000190734863,7.599999904632568,488800,BKSY
2025-04-14,7.269999980926514,7.989999771118164,7.190000057220459,7.960000038146973,803400,BKSY
2025-04-15,7.28000020980835,7.6539998054504395,7.119999885559082,7.170000076293945,607700,BKSY
2025-04-16,7.119999885559082,7.210000038146973,6.880000114440918,7.110000133514404,470000,BKSY
2025-04-17,7.070000171661377,7.239999771118164,6.900000095367432,7.099999904632568,483000,BKSY
2025-04-21,6.630000114440918,6.96999979019165,6.440000057220459,6.869999885559082,676100,BKSY
2025-04-22,6.860000133514404,6.989999771118164,6.670000076293945,6.699999809265137,461700,BKSY
2025-04-23,7.199999809265137,7.619999885559082,7.190000057220459,7.25,447300,BKSY
2025-04-24,8.180000305175781,8.229999542236328,7.260000228881836,7.28000020980835,825600,BKSY
2025-04-25,8.470000267028809,8.607999801635742,8.050000190734863,8.15999984741211,833300,BKSY
2025-04-28,8.550000190734863,8.6899995803833,8.241000175476074,8.470000267028809,853200,BKSY
2025-04-29,8.630000114440918,8.649999618530273,8.359999656677246,8.579999923706055,435700,BKSY
2025-04-30,8.359999656677246,8.390000343322754,7.860000133514404,8.270000457763672,623400,BKSY
2025-05-01,8.579999923706055,8.8100004196167,8.369999885559082,8.529999732971191,516800,BKSY
2025-05-02,8.84000015258789,9.164999961853027,8.680000305175781,8.829999923706055,691400,BKSY
2025-05-05,8.619999885559082,8.819999694824219,8.569999694824219,8.75,468400,BKSY
2025-05-06,8.539999961853027,8.630000114440918,8.289999961853027,8.399999618530273,362700,BKSY
2025-05-07,8.739999771118164,8.970000267028809,8.619999885559082,8.670000076293945,530800,BKSY
2025-05-08,11.449999809265137,11.739999771118164,9.25,9.25,2531500,BKSY
2025-05-09,11.550000190734863,11.90999984741211,11.010000228881836,11.449999809265137,1074200,BKSY
2025-05-12,11.520000457763672,12.729999542236328,11.369999885559082,12.680000305175781,1191500,BKSY
2025-05-13,11.84000015258789,12.039999961853027,11.579999923706055,11.949999809265137,934700,BKSY
2025-05-14,12.319999694824219,12.529999732971191,11.8100004196167,12.149999618530273,1061400,BKSY
2025-05-15,12.149999618530273,12.3100004196167,11.670000076293945,12.1899995803833,698500,BKSY
2025-05-16,11.829999923706055,12.399999618530273,11.8100004196167,12.25,787300,BKSY
2025-05-19,11.770000457763672,11.8149995803833,11.211000442504883,11.470000267028809,876600,BKSY
2025-05-20,11.779999732971191,11.960000038146973,11.550000190734863,11.779999732971191,577700,BKSY
2025-05-21,11.380000114440918,11.850000381469727,11.149999618530273,11.699999809265137,653900,BKSY
2025-05-22,10.75,11.180000305175781,9.87600040435791,10.8100004196167,1948700,BKSY
2025-05-23,10.829999923706055,10.989999771118164,10.420999526977539,10.470000267028809,791200,BKSY
2025-05-27,11.729999542236328,11.800000190734863,10.918000221252441,11.289999961853027,1001700,BKSY
2025-05-28,12.069999694824219,12.4399995803833,11.449999809265137,11.75,1020800,BKSY
2025-05-29,11.350000381469727,12.520000457763672,11.260000228881836,12.479999542236328,941300,BKSY
2025-05-30,11.1899995803833,11.350000381469727,10.800000190734863,11.25,1303600,BKSY
2025-06-02,11.220000267028809,11.329999923706055,10.609999656677246,11.289999961853027,917700,BKSY
2025-06-03,11.300000190734863,11.694999694824219,11.130000114440918,11.609999656677246,790800,BKSY
2025-06-04,12.020000457763672,12.149999618530273,11.260000228881836,11.529999732971191,1148200,BKSY
2025-06-05,12.130000114440918,12.75,11.609999656677246,12.100000381469727,2201900,BKSY
2025-06-06,12.899999618530273,12.979999542236328,12.03499984741211,12.5,1767500,BKSY
2025-06-09,12.720000267028809,13.34000015258789,12.5,13.170000076293945,1457200,BKSY
2025-06-10,12.079999923706055,12.798999786376953,11.800000190734863,12.75,1132700,BKSY
2025-06-11,11.770000457763672,12.279999732971191,11.699999809265137,12.199999809265137,961900,BKSY
2025-06-12,11.449999809265137,11.789999961853027,11.369999885559082,11.609999656677246,721600,BKSY
2025-06-13,10.890000343322754,11.5,10.800000190734863,10.899999618530273,995300,BKSY
2025-06-16,11.479999542236328,11.65999984741211,11.119999885559082,11.210000038146973,1101200,BKSY
2025-06-17,11.4399995803833,11.819999694824219,11.265000343322754,11.265000343322754,1096500,BKSY
2025-06-18,12.710000038146973,12.906999588012695,11.359999656677246,11.529999732971191,1806400,BKSY
2025-06-20,14.220000267028809,14.725000381469727,12.510000228881836,13.199999809265137,4608400,BKSY
2025-06-23,16.469999313354492,16.590999603271484,13.619999885559082,14.5,5198100,BKSY
2025-06-24,17.579999923706055,17.700000762939453,16.440000534057617,17.040000915527344,3760200,BKSY
2025-06-25,17.280000686645508,18.0,16.860000610351562,17.690000534057617,2224300,BKSY
2025-06-26,20.479999542236328,20.950000762939453,17.950000762939453,18.0,3888500,BKSY
2025-06-27,19.489999771118164,20.399999618530273,18.600000381469727,20.399999618530273,3951500,BKSY
2025-06-30,20.579999923706055,21.1200008392334,19.530000686645508,19.860000610351562,2495700,BKSY
2025-07-01,20.040000915527344,20.80900001525879,19.190000534057617,20.0,1745300,BKSY
2025-07-02,20.270000457763672,20.299999237060547,19.226999282836914,20.06999969482422,1322800,BKSY
2025-07-03,21.479999542236328,21.540000915527344,19.9950008392334,20.219999313354492,1412600,BKSY
2025-07-07,21.65999984741211,21.753999710083008,20.5,21.5,1633700,BKSY
2025-07-08,22.520000457763672,24.940000534057617,21.700000762939453,22.399999618530273,2821800,BKSY
2025-07-09,22.299999237060547,23.350000381469727,21.100000381469727,22.770000457763672,1897300,BKSY
2025-07-10,23.40999984741211,24.219999313354492,21.84000015258789,22.350000381469727,2027200,BKSY
2025-07-11,22.739999771118164,23.5,22.079999923706055,23.260000228881836,1190400,BKSY
2025-07-14,24.260000228881836,25.3799991607666,22.520000457763672,22.690000534057617,1927600,BKSY
2025-07-15,25.889999389648438,26.270000457763672,24.4950008392334,24.5,1948800,BKSY
2025-07-16,25.969999313354492,26.408000946044922,24.510000228881836,25.889999389648438,1454600,BKSY
2025-07-17,28.290000915527344,28.850000381469727,26.190000534057617,26.450000762939453,3425800,BKSY
2025-07-18,23.700000762939453,24.209999084472656,21.5,22.260000228881836,10238800,BKSY
2025-07-21,22.329999923706055,24.6299991607666,22.260000228881836,24.600000381469727,4031200,BKSY
2025-07-22,20.139999389648438,21.5,18.834999084472656,21.299999237060547,5006600,BKSY
2025-07-23,20.440000534057617,21.33300018310547,19.959999084472656,21.0,1801400,BKSY
2025-07-24,20.530000686645508,21.209999084472656,20.235000610351562,20.450000762939453,1284200,BKSY
2025-07-25,19.780000686645508,20.56999969482422,19.450000762939453,20.559999465942383,1754600,BKSY
2025-07-28,19.149999618530273,20.239999771118164,18.920000076293945,19.90999984741211,1578400,BKSY
2025-07-29,19.049999237060547,19.700000762939453,18.450000762939453,19.5,1505700,BKSY
2025-07-30,18.469999313354492,19.40999984741211,18.260000228881836,19.295000076293945,1122900,BKSY
2025-07-31,19.239999771118164,19.264999389648438,18.299999237060547,18.5,1571900,BKSY
2025-08-01,18.860000610351562,19.700000762939453,17.93000030517578,18.479999542236328,1625900,BKSY
2025-08-04,20.56999969482422,20.6200008392334,19.1299991607666,19.1299991607666,1435300,BKSY
2025-08-05,18.940000534057617,21.010000228881836,18.65999984741211,20.889999389648438,2084600,BKSY
2025-08-06,18.299999237060547,18.969999313354492,18.010000228881836,18.889999389648438,1545900,BKSY
